# This file contains the data of all generations
# of objectives = 2, # of constraints = 2, # of real_var = 2, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
# gen = 1
5.372374e-001	2.911517e+000	3.537930e+000	3.686161e+000	5.372374e-001	2.408556e+000	0.000000e+000	7	2.200372e-001
8.150545e-001	8.105598e+000	1.368242e+001	1.316041e+001	8.150545e-001	7.884384e+000	0.000000e+000	17	1.682793e-001
4.687360e-001	7.874319e+000	1.082651e+001	1.142037e+001	4.687360e-001	7.330111e+000	0.000000e+000	15	3.696509e-001
9.641090e-001	3.271739e+000	5.424095e+000	4.972634e+000	9.641090e-001	3.131623e+000	0.000000e+000	9	1.000000e+014
6.324599e-002	9.202513e+000	1.009888e+001	1.187887e+001	6.324599e-002	8.265543e+000	0.000000e+000	4	3.016286e-001
9.135216e-001	8.778507e+000	1.577136e+001	1.478799e+001	9.135216e-001	8.650122e+000	0.000000e+000	19	3.437505e-001
5.938402e-001	7.202642e+000	1.057522e+001	1.078803e+001	5.938402e-001	6.774369e+000	0.000000e+000	15	2.155800e-001
1.636880e-001	1.833607e+000	1.334952e+000	1.643298e+000	1.636880e-001	9.907461e-001	0.000000e+000	2	4.570176e-001
3.204310e-001	7.341984e+000	9.176829e+000	1.008497e+001	3.204310e-001	6.655802e+000	0.000000e+000	13	3.247783e-001
7.182246e-001	8.239892e+000	1.316392e+001	1.298965e+001	7.182246e-001	7.929993e+000	0.000000e+000	17	1.186664e-001
4.850696e-001	2.687036e+000	3.071504e+000	3.258804e+000	4.850696e-001	2.136457e+000	0.000000e+000	6	6.382787e-002
5.986326e-001	1.304794e+000	1.102351e+000	1.138481e+000	5.986326e-001	8.147061e-001	0.000000e+000	4	1.000000e+014
9.625707e-002	3.352882e+000	3.116678e+000	3.738262e+000	9.625707e-002	2.447808e+000	0.000000e+000	4	2.426983e-001
4.623638e-001	3.289917e+000	3.924153e+000	4.179527e+000	4.623638e-001	2.724735e+000	0.000000e+000	6	2.636858e-001
5.599642e-001	2.169489e+000	2.423227e+000	2.515337e+000	5.599642e-001	1.674723e+000	0.000000e+000	4	1.084378e-001
9.009032e-001	5.322926e+000	9.100278e+000	8.537618e+000	9.009032e-001	5.161058e+000	0.000000e+000	16	1.000000e+014
8.265562e-001	3.618224e+000	5.594932e+000	5.342491e+000	8.265562e-001	3.371337e+000	0.000000e+000	10	1.000000e+014
2.371282e-001	8.066471e+000	9.688342e+000	1.088317e+001	2.371282e-001	7.300244e+000	0.000000e+000	11	2.730507e-001
7.174000e-002	5.863111e+000	6.103893e+000	7.225984e+000	7.174000e-002	4.934419e+000	0.000000e+000	5	2.589367e-001
3.273760e-001	2.699057e+000	2.755284e+000	3.083411e+000	3.273760e-001	2.009254e+000	0.000000e+000	4	1.706344e-001
6.893266e-001	3.674557e+000	5.218381e+000	5.185688e+000	6.893266e-001	3.311603e+000	0.000000e+000	10	2.036327e-001
6.654813e-001	9.831019e+000	1.542360e+001	1.543337e+001	6.654813e-001	9.475804e+000	0.000000e+000	20	1.603253e-001
5.316269e-001	7.424598e+000	1.053701e+001	1.093032e+001	5.316269e-001	6.938815e+000	0.000000e+000	14	2.713594e-001
2.292784e-003	8.517995e+000	8.940055e+000	1.070846e+001	2.292784e-003	7.520287e+000	0.000000e+000	3	1.000000e+014
2.702485e-001	7.267429e+000	8.803684e+000	9.811173e+000	2.702485e-001	6.532887e+000	0.000000e+000	12	4.142070e-002
6.696373e-001	7.024923e+000	1.076218e+001	1.075715e+001	6.696373e-001	6.666147e+000	0.000000e+000	15	8.322415e-002
3.188628e-001	1.001571e+001	1.287114e+001	1.411478e+001	3.188628e-001	9.329697e+000	0.000000e+000	15	1.000000e+014
2.113158e-002	5.121906e+000	5.038225e+000	6.079581e+000	2.113158e-002	4.142995e+000	0.000000e+000	3	4.126996e-001
4.779208e-001	6.052294e+000	8.135279e+000	8.572346e+000	4.779208e-001	5.513102e+000	0.000000e+000	12	1.038463e-001
7.387116e-001	6.908709e+000	1.100805e+001	1.080068e+001	7.387116e-001	6.612711e+000	0.000000e+000	15	1.441588e-001
4.706671e-001	1.039725e+001	1.463205e+001	1.540921e+001	4.706671e-001	9.857863e+000	0.000000e+000	17	1.000000e+014
8.623206e-001	1.649300e+000	2.064909e+000	1.921771e+000	8.623206e-001	1.372277e+000	0.000000e+000	6	1.120831e-001
5.823613e-001	2.466063e+000	2.938625e+000	3.022381e+000	5.823613e-001	1.995309e+000	0.000000e+000	5	1.620306e-001
6.462598e-001	1.889813e+000	2.124442e+000	2.141119e+000	6.462598e-001	1.458099e+000	0.000000e+000	5	1.567701e-001
4.698065e-001	1.549885e+000	1.329135e+000	1.445447e+000	4.698065e-001	9.678183e-001	0.000000e+000	2	3.823597e-001
5.684023e-001	4.416315e+000	6.000366e+000	6.173821e+000	5.684023e-001	3.953317e+000	0.000000e+000	8	1.728305e-001
6.493588e-002	2.169619e+000	1.619106e+000	2.037886e+000	6.493588e-002	1.233620e+000	0.000000e+000	2	1.134979e-001
8.184549e-001	9.162138e+000	1.562678e+001	1.502224e+001	8.184549e-001	8.947829e+000	0.000000e+000	19	5.604641e-001
6.656629e-001	2.549596e+000	3.259747e+000	3.262090e+000	6.656629e-001	2.149620e+000	0.000000e+000	6	1.733712e-001
7.512549e-002	9.229990e+000	1.020379e+001	1.196268e+001	7.512549e-002	8.304813e+000	0.000000e+000	6	1.000000e+014
9.844430e-001	7.283910e+000	1.346024e+001	1.237695e+001	9.844430e-001	7.211633e+000	0.000000e+000	19	1.000000e+014
8.212527e-001	5.293960e+000	8.621647e+000	8.265430e+000	8.212527e-001	5.062012e+000	0.000000e+000	14	1.383384e-001
4.302361e-001	5.887314e+000	7.659948e+000	8.181345e+000	4.302361e-001	5.303195e+000	0.000000e+000	11	9.315647e-002
9.642356e-001	2.174473e+000	3.269893e+000	2.969697e+000	9.642356e-001	1.999060e+000	0.000000e+000	8	1.000000e+014
6.547669e-001	5.683019e+000	8.439120e+000	8.469661e+000	6.547669e-001	5.304935e+000	0.000000e+000	14	1.085053e-001
4.254802e-001	4.070435e+000	4.972024e+000	5.338999e+000	4.254802e-001	3.476320e+000	0.000000e+000	7	2.059545e-001
8.575695e-001	1.341209e+000	1.485983e+000	1.372653e+000	8.575695e-001	1.041436e+000	0.000000e+000	5	1.000000e+014
1.209243e-001	1.023806e+001	1.173920e+001	1.357401e+001	1.209243e-001	9.358286e+000	0.000000e+000	10	1.000000e+014
6.005454e-001	8.660734e+000	1.296907e+001	1.320245e+001	6.005454e-001	8.242184e+000	0.000000e+000	17	2.162360e-001
7.131720e-001	8.305366e+000	1.323750e+001	1.307981e+001	7.131720e-001	7.990986e+000	0.000000e+000	17	8.920777e-002
3.366299e-001	6.042776e+000	7.449705e+000	8.167124e+000	3.366299e-001	5.370667e+000	0.000000e+000	11	1.761690e-001
1.951230e-001	9.035000e+000	1.070269e+001	1.214605e+001	1.951230e-001	8.228074e+000	0.000000e+000	10	4.250458e-002
6.851944e-001	9.791291e+000	1.553261e+001	1.546242e+001	6.851944e-001	9.454514e+000	0.000000e+000	20	8.074707e-001
4.976101e-001	4.792855e+000	6.311764e+000	6.624567e+000	4.976101e-001	4.267685e+000	0.000000e+000	10	1.219586e-001
4.908121e-001	5.031087e+000	6.647024e+000	6.987516e+000	4.908121e-001	4.500639e+000	0.000000e+000	10	2.076216e-001
2.780149e-001	9.691260e+000	1.212845e+001	1.344998e+001	2.780149e-001	8.965432e+000	0.000000e+000	13	1.000000e+014
2.082181e-001	3.156015e+000	3.116928e+000	3.609819e+000	2.082181e-001	2.357909e+000	0.000000e+000	4	2.320467e-001
1.230351e-001	2.162391e+000	1.693732e+000	2.080106e+000	1.230351e-001	1.282168e+000	0.000000e+000	2	1.655436e-001
7.581770e-001	6.060067e-001	6.445258e-002	4.107325e-002	7.581770e-001	1.630336e-001	0.000000e+000	1	3.232834e-001
6.465327e-001	6.372323e+000	9.536963e+000	9.592491e+000	6.465327e-001	5.989856e+000	0.000000e+000	14	1.811791e-001
8.220414e-001	4.564631e+000	7.299650e+000	6.990827e+000	8.220414e-001	4.326380e+000	0.000000e+000	12	1.007320e-001
6.707078e-001	7.956294e+000	1.232934e+001	1.232013e+001	6.707078e-001	7.601519e+000	0.000000e+000	16	3.028693e-001
3.133564e-002	2.970914e+000	2.521805e+000	3.118825e+000	3.133564e-002	2.002087e+000	0.000000e+000	2	2.230142e-001
2.421285e-001	5.144914e+000	5.835648e+000	6.590449e+000	2.421285e-001	4.381676e+000	0.000000e+000	10	3.796016e-001
8.730035e-001	4.171075e+000	6.796071e+000	6.412472e+000	8.730035e-001	3.971728e+000	0.000000e+000	12	1.000000e+014
2.388944e-001	8.551219e+000	1.034148e+001	1.160385e+001	2.388944e-001	7.786895e+000	0.000000e+000	12	1.000000e+014
5.843134e-001	4.253997e+000	5.801367e+000	5.942665e+000	5.843134e-001	3.804174e+000	0.000000e+000	9	2.659954e-001
7.064281e-001	8.566085e+000	1.363096e+001	1.349293e+001	7.064281e-001	8.246201e+000	0.000000e+000	18	2.901360e-001
6.130346e-001	3.139112e+000	4.097462e+000	4.166726e+000	6.130346e-001	2.704104e+000	0.000000e+000	8	1.896957e-001
3.072010e-001	4.723035e+000	5.499976e+000	6.103091e+000	3.072010e-001	4.021027e+000	0.000000e+000	9	2.401890e-001
2.060585e-001	2.637275e+000	2.436231e+000	2.849671e+000	2.060585e-001	1.836026e+000	0.000000e+000	3	1.564995e-001
8.234276e-003	1.030685e+001	1.106628e+001	1.319219e+001	8.234276e-003	9.315079e+000	0.000000e+000	4	1.000000e+014
6.034388e-001	9.564089e+000	1.445028e+001	1.469723e+001	6.034388e-001	9.149940e+000	0.000000e+000	18	2.166563e-001
1.868617e-001	4.256932e+000	4.489252e+000	5.178819e+000	1.868617e-001	3.439916e+000	0.000000e+000	7	4.081070e-002
8.958870e-002	8.267089e+000	9.113803e+000	1.066001e+001	8.958870e-002	7.356199e+000	0.000000e+000	8	1.116936e-001
3.584169e-001	4.514986e+000	5.388228e+000	5.893572e+000	3.584169e-001	3.860507e+000	0.000000e+000	8	2.055658e-001
8.401685e-001	4.245643e+000	6.795726e+000	6.472258e+000	8.401685e-001	4.019259e+000	0.000000e+000	12	8.510906e-002
9.773545e-002	8.486590e+000	9.428197e+000	1.099840e+001	9.773545e-002	7.583771e+000	0.000000e+000	9	4.218793e-001
6.108096e-001	4.846228e+000	6.860104e+000	6.971269e+000	6.108096e-001	4.423900e+000	0.000000e+000	11	2.655740e-001
9.787663e-001	1.417664e+000	1.805758e+000	1.599192e+000	9.787663e-001	1.208313e+000	0.000000e+000	6	1.000000e+014
8.845756e-001	1.815481e+000	2.414589e+000	2.237348e+000	8.845756e-001	1.563581e+000	0.000000e+000	7	1.000000e+014
8.870943e-002	3.352478e+000	3.099409e+000	3.727154e+000	8.870943e-002	2.440054e+000	0.000000e+000	3	3.200086e-001
9.441226e-002	9.789127e+000	1.100713e+001	1.282638e+001	9.441226e-002	8.883089e+000	0.000000e+000	9	1.064996e-001
2.767102e-001	7.051973e+000	8.546349e+000	9.510673e+000	2.767102e-001	6.323521e+000	0.000000e+000	12	7.671506e-002
2.080411e-001	1.020757e+001	1.231420e+001	1.390887e+001	2.080411e-001	9.413551e+000	0.000000e+000	11	2.436667e-001
4.141854e-001	9.861204e+000	1.337993e+001	1.430604e+001	4.141854e-001	9.267147e+000	0.000000e+000	16	1.864319e-001
